train_loss,val_loss,train_acc,val_acc
1.4195778369903564,0.9958335757255554,0.62128746509552,0.722848117351532
0.8504336476325989,0.8283556699752808,0.760917603969574,0.7639702558517456
0.7244278788566589,0.8432232141494751,0.7934628129005432,0.766167163848877
0.6315516829490662,0.8179940581321716,0.8166851997375488,0.7811514139175415
