train_loss,val_loss,train_acc,val_acc
1.2577378749847412,0.9747501015663147,0.6609162092208862,0.727523684501648
0.7260461449623108,0.8217977285385132,0.7935472726821899,0.7707300782203674
0.5681025385856628,0.8043201565742493,0.835443377494812,0.7797431349754333
0.44327512383461,0.9738438129425049,0.8688476085662842,0.7677444815635681
0.35774627327919006,0.9768661856651306,0.8914504051208496,0.7794051170349121
0.29130131006240845,1.1190372705459595,0.911011278629303,0.7727580070495605
0.2471543550491333,1.2198421955108643,0.9238969683647156,0.7674064636230469
0.21329493820667267,1.3165169954299927,0.9335295557975769,0.7687020897865295
0.1840614229440689,1.4057937860488892,0.9421481490135193,0.7729833126068115
